reason_code,network,has_3ds_auth,has_delivery_proof,has_avs_cvv_match,has_ip_device_fingerprint,has_prior_comms,has_signed_receipt,has_usage_logs,days_remaining,days_since_transaction,repeat_dispute_count,transaction_amount_inr,merchant_category,evidence_completeness_score,outcome
rupay_1085,rupay,0,1,1,0,1,0,1,26,15,0,978.44,fintech,2,1
rupay_1085,rupay,0,0,1,0,0,1,0,19,75,0,7861.08,fintech,0,0
visa_11.2,visa,0,1,1,1,0,0,1,31,66,0,6381.25,healthcare,2,0
visa_12.1,visa,1,0,1,0,1,0,0,1,14,1,2335.34,healthcare,2,0
mc_4855,mc,1,1,1,1,0,0,1,24,37,0,8505.57,saas,1,1
mc_4870,mc,0,1,1,1,1,0,1,36,96,0,1326.63,healthcare,2,1
visa_10.5,visa,1,1,1,1,0,1,1,39,60,2,1225.03,retail,2,1
visa_13.3,visa,1,1,1,1,1,0,1,41,39,0,2006.37,fintech,2,1
amex_C05,amex,0,1,1,0,0,0,0,27,79,0,5768.51,retail,0,0
rupay_ru01,rupay,0,1,1,1,1,0,0,12,5,2,8925.05,retail,2,0
visa_10.2,visa,0,1,1,1,1,0,0,20,28,8,8013.99,ecommerce,2,1
amex_F14,amex,1,1,1,1,0,0,0,23,83,0,9443.89,ecommerce,0,0
mc_4853,mc,0,1,0,1,1,0,1,23,64,2,896.25,travel,2,1
rupay_1062,rupay,1,1,1,1,1,0,0,40,81,8,7447.75,travel,2,0
rupay_ru01,rupay,1,0,0,1,0,1,1,13,113,1,12679.45,saas,1,1
mc_4812,mc,1,0,1,1,1,0,1,19,52,1,14797.19,fintech,2,1
visa_13.7,visa,1,0,1,1,0,0,1,7,16,4,2161.77,travel,2,1
visa_12.1,visa,1,1,0,0,0,0,0,44,14,2,8427.07,ecommerce,2,1
rupay_1062,rupay,1,1,1,1,1,1,1,31,117,0,992.76,ecommerce,2,0
mc_4863,mc,1,0,1,1,0,0,0,8,30,3,17855.29,fintech,0,0
visa_13.8,visa,1,0,1,1,1,0,0,44,10,0,9040.89,fintech,2,0
mc_4863,mc,0,1,0,1,0,0,1,15,12,0,552.68,fintech,0,0
rupay_1085,rupay,1,1,1,0,0,1,0,10,38,2,6045.88,saas,0,0
visa_10.5,visa,1,1,1,1,1,0,1,20,6,1,4440.26,healthcare,2,1
mc_4870,mc,1,0,0,1,1,0,0,37,52,0,8288.13,healthcare,2,1
visa_12.5,visa,1,0,0,1,0,0,1,29,99,1,934.1,ecommerce,0,0
visa_13.9,visa,1,1,1,0,0,0,1,22,37,2,3608.6,fintech,2,1
visa_11.3,visa,1,0,1,1,0,0,0,16,12,4,10733.16,travel,2,0
disc_nan,disc,1,1,1,1,1,0,1,19,71,0,5359.83,healthcare,2,1
mc_4853,mc,0,1,0,0,1,0,1,10,92,0,11661.97,saas,2,1
amex_C28,amex,0,1,1,1,1,0,0,6,61,1,1131.81,healthcare,0,0
mc_4841,mc,0,0,1,1,1,0,1,30,112,0,30314.04,retail,2,1
visa_13.4,visa,0,1,1,0,1,0,0,20,83,3,2825.33,ecommerce,2,1
rupay_1085,rupay,1,0,0,1,1,0,0,9,29,1,622.78,retail,2,1
visa_10.3,visa,0,1,1,0,0,1,1,15,97,3,776.08,retail,2,0
rupay_1065,rupay,1,0,1,1,1,0,0,20,83,1,339.17,retail,2,0
disc_RG,disc,0,1,1,1,1,0,0,1,37,1,9010.75,healthcare,1,0
rupay_ru02,rupay,0,1,1,1,0,0,0,39,69,2,1385.19,ecommerce,1,0
mc_4834,mc,0,1,0,0,0,0,1,16,48,0,3214.75,saas,2,0
mc_4812,mc,0,1,0,0,1,0,0,8,3,1,3691.64,fintech,2,1
mc_4871,mc,0,1,0,1,0,0,1,16,42,0,4071.44,retail,2,1
amex_C28,amex,1,1,1,1,0,0,1,31,69,0,16477.18,ecommerce,2,1
visa_10.4,visa,0,1,1,0,0,0,1,24,82,0,3152.38,travel,1,1
rupay_1065,rupay,0,0,1,1,0,0,0,31,108,0,1530.71,ecommerce,2,0
amex_F24,amex,0,1,0,0,0,0,0,41,3,0,511.53,fintech,1,1
mc_4853,mc,1,1,1,1,0,0,1,25,71,0,1416.48,ecommerce,1,1
disc_DP,disc,0,0,0,0,1,0,1,9,29,0,23671.87,saas,2,1
visa_10.1,visa,1,1,1,1,1,0,0,38,16,3,4260.63,saas,2,1
rupay_1065,rupay,1,1,0,1,0,0,0,44,11,0,4466.49,healthcare,2,1
mc_4812,mc,1,1,1,1,1,0,0,1,5,0,4586.19,travel,2,1
mc_4837,mc,1,1,1,1,1,0,0,42,74,0,1276.68,travel,2,1
mc_4808,mc,1,0,1,0,0,0,0,4,10,0,5724.67,saas,2,1
rupay_1062,rupay,1,1,1,0,0,0,0,4,107,1,8280.82,travel,1,0
amex_C02,amex,1,1,0,1,0,0,0,2,41,4,13171.6,ecommerce,2,0
amex_M10,amex,0,1,1,1,1,0,0,35,2,4,1125.39,retail,2,1
rupay_1085,rupay,1,0,1,1,0,0,1,9,26,3,1301.75,retail,0,0
visa_10.2,visa,1,1,1,0,0,0,1,19,110,0,6918.6,travel,2,1
mc_4870,mc,1,1,0,0,0,0,0,3,10,5,3179.82,retail,2,1
mc_4870,mc,1,1,1,0,0,0,0,35,117,1,742.18,ecommerce,2,1
mc_4834,mc,0,0,1,1,0,0,0,3,2,0,12902.51,ecommerce,2,1
rupay_1085,rupay,1,1,1,1,0,1,0,3,116,1,14024.48,healthcare,0,0
mc_4871,mc,0,1,0,0,0,0,1,34,58,2,320.86,healthcare,2,0
rupay_1062,rupay,0,0,0,1,0,1,1,4,34,1,13150.62,retail,0,0
rupay_ru01,rupay,1,1,0,0,1,1,0,19,32,1,6447.41,healthcare,1,1
rupay_ru02,rupay,0,0,1,1,1,0,0,3,36,4,6618.43,travel,0,0
mc_4855,mc,1,1,0,1,1,0,0,39,87,0,320.73,saas,1,1
disc_AA,disc,1,1,0,0,0,0,0,45,52,1,5952.74,retail,1,1
mc_4837,mc,1,0,0,1,0,1,0,34,39,3,4920.09,fintech,1,0
rupay_1085,rupay,1,1,1,1,0,0,1,36,84,0,2428.91,travel,0,0
rupay_ru02,rupay,0,1,1,0,0,1,1,41,30,4,10521.22,ecommerce,2,1
visa_12.1,visa,1,1,1,0,0,0,1,40,104,1,10435.57,travel,2,1
visa_11.3,visa,0,1,0,1,0,0,1,10,80,0,1346.08,travel,2,1
visa_13.3,visa,1,1,1,0,0,1,0,12,83,1,2745.55,retail,0,0
mc_4841,mc,1,1,1,1,0,0,0,25,85,0,8441.8,ecommerce,0,1
rupay_1085,rupay,0,1,1,1,0,0,0,3,16,8,1287.03,retail,0,0
visa_10.1,visa,1,1,0,1,1,0,0,29,74,1,18416.9,fintech,2,1
rupay_ru02,rupay,1,1,1,1,1,0,1,11,1,0,2434.79,healthcare,1,1
amex_F10,amex,1,1,1,0,1,0,0,42,6,0,17710.99,fintech,0,1
mc_4871,mc,0,1,1,1,1,1,0,28,70,2,1029.11,travel,2,0
mc_4808,mc,1,1,1,1,0,0,1,34,28,0,2506.86,healthcare,2,1
rupay_1065,rupay,1,0,1,0,1,0,1,41,114,2,504.61,travel,2,0
mc_4808,mc,0,0,0,0,1,0,0,7,106,8,3521.94,travel,2,0
rupay_1085,rupay,1,1,1,1,0,0,0,3,41,1,1450.74,travel,0,1
mc_4855,mc,1,1,1,0,1,1,1,33,100,0,11253.51,healthcare,2,0
mc_4812,mc,0,1,1,1,1,0,0,5,11,3,152.22,fintech,2,1
visa_10.4,visa,0,0,0,0,0,0,1,38,109,2,20071.89,healthcare,0,0
mc_4871,mc,1,1,1,1,1,0,0,43,3,1,3542.02,healthcare,2,1
rupay_1065,rupay,1,1,1,0,0,1,0,25,40,0,6312.34,retail,2,1
visa_10.1,visa,1,0,1,1,0,0,0,9,10,0,2251.77,retail,2,1
mc_4850,mc,1,0,1,1,1,0,1,38,116,0,2779.92,fintech,2,1
amex_F30,amex,0,0,1,0,0,0,1,4,41,1,2893.78,fintech,2,1
visa_12.6.1,visa,0,1,1,1,1,0,0,38,98,0,7114.6,fintech,2,1
disc_UD,disc,1,1,1,0,1,0,0,34,18,0,9885.62,ecommerce,2,1
mc_4834,mc,1,0,1,0,0,0,0,34,43,2,10376.91,fintech,2,1
visa_10.4,visa,1,1,0,1,0,0,0,24,74,0,3022.92,travel,1,1
visa_12.6.1,visa,0,1,0,0,0,0,0,5,78,1,3133.5,saas,2,1
visa_13.9,visa,1,1,0,1,0,0,1,44,54,0,2681.67,healthcare,2,1
visa_13.5,visa,1,1,0,1,0,0,0,39,54,0,26572.58,saas,2,0
mc_4808,mc,1,1,1,0,0,1,0,11,46,3,1461.19,ecommerce,2,1
disc_UA,disc,0,0,0,0,1,1,0,23,60,2,2360.63,saas,1,1
visa_11.3,visa,0,0,1,0,0,0,0,20,77,2,4005.92,ecommerce,2,0
visa_13.8,visa,1,1,1,0,1,0,1,40,55,0,6842.19,retail,2,1
visa_13.4,visa,1,1,0,0,1,0,0,14,90,5,22147.56,saas,2,0
amex_C28,amex,0,0,1,1,0,0,0,11,8,0,6049.57,healthcare,0,0
rupay_1085,rupay,1,0,1,1,1,0,0,28,82,1,1442.98,saas,2,1
amex_C04,amex,0,0,1,0,0,1,1,10,70,0,1047.04,healthcare,0,1
rupay_1062,rupay,1,0,1,1,1,1,1,19,62,0,3428.65,retail,1,0
mc_4871,mc,1,1,0,1,0,0,0,45,32,2,22454.73,healthcare,2,1
disc_CD,disc,1,0,1,0,0,0,0,2,1,0,1282.38,healthcare,2,1
visa_13.4,visa,1,1,1,1,0,1,1,3,61,2,3124.56,retail,2,1
mc_4871,mc,1,1,0,1,0,0,0,1,41,0,4751.37,fintech,2,1
visa_11.1,visa,0,0,1,1,1,0,0,37,119,0,1779.21,healthcare,2,1
visa_10.3,visa,1,1,1,1,1,1,0,13,18,5,5068.0,travel,2,1
rupay_1065,rupay,0,1,1,1,0,0,0,9,110,0,18919.68,travel,2,1
mc_4871,mc,1,1,1,1,0,1,1,29,115,1,8352.5,fintech,2,1
mc_4871,mc,1,0,1,1,0,0,0,41,24,0,1705.48,ecommerce,2,1
visa_13.5,visa,1,1,0,1,1,0,0,45,5,0,8763.52,ecommerce,2,1
rupay_1065,rupay,1,1,0,1,1,1,1,17,104,0,22177.8,retail,2,1
visa_10.4,visa,1,1,1,0,1,1,1,31,9,0,2263.63,fintech,1,1
visa_10.1,visa,1,0,1,0,1,0,0,23,84,4,17854.87,retail,2,1
visa_13.5,visa,1,1,1,1,1,0,1,9,11,0,4850.89,healthcare,2,1
visa_10.1,visa,0,1,0,0,1,0,0,11,38,1,24514.31,saas,2,1
visa_12.5,visa,0,0,0,1,0,0,1,12,55,0,13992.54,travel,0,1
rupay_ru01,rupay,1,0,1,0,0,1,0,11,104,1,9173.74,ecommerce,1,1
mc_4837,mc,0,0,0,1,0,0,0,9,117,1,9987.2,retail,1,0
visa_12.5,visa,0,1,0,1,1,1,1,10,5,0,4597.35,travel,2,1
visa_12.1,visa,0,0,1,1,1,0,0,4,21,3,5878.17,saas,2,0
visa_10.3,visa,1,0,1,1,1,1,1,31,111,2,7994.98,travel,2,1
mc_4834,mc,1,0,1,1,1,0,1,22,51,1,3114.14,ecommerce,2,1
rupay_1085,rupay,1,1,0,1,1,1,1,31,84,0,20334.8,fintech,2,1
rupay_1065,rupay,0,0,1,1,0,0,0,12,112,1,4719.43,retail,2,1
visa_10.3,visa,0,0,0,1,0,1,0,3,11,0,3308.49,ecommerce,2,1
visa_10.1,visa,1,0,1,0,0,0,1,2,43,0,2932.96,saas,2,1
mc_4870,mc,0,0,1,0,0,0,1,23,34,0,44601.38,ecommerce,2,1
visa_11.1,visa,1,1,1,1,0,0,1,21,96,0,3500.18,ecommerce,2,1
visa_10.3,visa,0,1,1,1,0,0,0,12,29,1,20433.79,retail,0,1
disc_AA,disc,0,1,1,1,1,1,0,13,105,8,13190.0,fintech,2,1
rupay_1065,rupay,1,1,1,0,0,0,0,4,8,0,1705.87,saas,2,0
rupay_1085,rupay,1,0,1,0,0,0,1,42,78,2,10562.78,ecommerce,0,0
mc_4870,mc,0,0,1,1,1,0,0,31,54,1,9055.19,fintech,2,1
rupay_1085,rupay,1,1,1,1,1,0,0,11,28,2,4020.52,ecommerce,2,1
rupay_ru01,rupay,0,0,1,0,1,1,1,40,119,0,888.98,fintech,1,1
rupay_1085,rupay,1,0,1,1,0,0,1,15,48,0,3287.78,saas,0,1
visa_10.4,visa,1,1,1,1,1,0,0,4,108,1,1807.89,retail,1,1
visa_13.8,visa,1,0,1,1,1,1,0,12,50,1,7163.53,saas,2,0
visa_13.1,visa,1,1,1,0,0,0,0,9,105,0,6458.15,healthcare,1,0
rupay_1062,rupay,0,0,1,0,1,1,0,34,93,0,8449.13,fintech,1,0
rupay_1085,rupay,1,1,1,1,0,0,1,43,32,2,439.34,fintech,0,0
visa_13.1,visa,1,0,0,0,0,0,0,45,76,1,4106.74,ecommerce,0,1
rupay_1062,rupay,0,1,0,1,1,1,0,22,55,1,830.65,retail,2,1
disc_AP,disc,1,1,0,1,0,1,0,1,22,0,2835.85,travel,0,0
visa_13.4,visa,1,0,1,0,1,0,0,25,24,0,10481.36,saas,2,1
visa_13.7,visa,1,1,0,0,1,1,0,10,67,0,6006.49,retail,2,1
mc_4808,mc,1,1,1,0,1,0,0,20,61,3,25596.83,ecommerce,2,0
visa_13.1,visa,1,1,1,0,0,1,0,45,16,0,3892.71,ecommerce,1,1
rupay_1085,rupay,0,0,0,0,0,1,1,34,68,0,11507.63,ecommerce,0,0
rupay_ru02,rupay,1,0,0,1,1,0,0,33,56,1,34405.25,saas,0,0
visa_13.3,visa,1,0,1,1,0,0,0,24,107,0,1709.37,ecommerce,0,0
amex_R03,amex,0,0,1,1,0,0,0,30,98,1,3965.33,fintech,0,0
visa_11.2,visa,0,0,0,1,1,1,0,24,96,0,8980.55,retail,2,1
disc_UA,disc,1,0,1,0,0,1,1,9,103,0,11676.67,retail,1,0
mc_4812,mc,1,1,0,1,1,0,1,16,51,0,3396.41,travel,2,1
rupay_ru02,rupay,0,1,1,1,0,0,1,12,66,1,17420.87,ecommerce,1,1
visa_10.3,visa,0,0,1,1,0,0,0,21,47,0,15630.12,fintech,0,1
visa_10.4,visa,0,0,0,1,0,0,1,2,75,0,18852.46,healthcare,1,1
amex_P08,amex,1,1,0,1,1,1,0,20,42,0,23467.89,fintech,2,1
visa_13.5,visa,1,0,1,0,0,0,1,14,76,5,1230.97,fintech,2,0
mc_4808,mc,1,0,1,1,1,0,0,29,2,0,944.85,healthcare,2,1
visa_11.3,visa,1,1,1,0,1,0,1,45,36,1,2961.53,saas,2,1
mc_4837,mc,1,0,1,1,0,1,0,18,116,0,7269.11,travel,1,1
rupay_1062,rupay,1,1,1,0,0,0,0,32,82,1,696.23,ecommerce,1,1
rupay_ru02,rupay,0,1,0,1,1,0,1,17,105,2,11724.35,travel,1,0
visa_13.8,visa,1,0,1,0,1,0,0,19,26,0,3800.75,travel,2,1
visa_10.4,visa,0,1,0,1,0,1,0,13,105,0,9561.36,saas,1,1
rupay_ru02,rupay,1,1,1,1,1,1,1,19,70,2,21007.32,saas,2,0
rupay_ru02,rupay,1,1,0,1,1,1,0,4,57,0,2748.72,travel,2,0
rupay_ru02,rupay,0,0,1,0,1,1,1,18,120,0,1623.06,saas,1,1
mc_4855,mc,1,1,0,1,1,0,1,26,115,0,13974.5,travel,1,0
visa_10.4,visa,1,1,1,1,0,0,1,11,94,0,528.74,healthcare,1,1
visa_10.2,visa,1,1,0,0,0,1,1,11,12,0,3214.48,travel,2,1
rupay_1062,rupay,1,0,0,0,0,0,0,33,32,1,18378.69,fintech,0,1
rupay_1062,rupay,1,1,0,0,0,1,0,32,54,2,2670.88,healthcare,1,1
rupay_1085,rupay,1,1,1,1,0,0,0,2,112,1,756.29,retail,0,0
mc_4853,mc,1,0,1,0,1,0,0,5,77,0,5107.0,ecommerce,1,0
rupay_ru02,rupay,1,0,0,1,0,1,1,26,68,0,19086.86,saas,1,1
visa_11.3,visa,1,1,1,0,0,1,0,37,55,0,2655.67,healthcare,2,1
visa_13.9,visa,1,1,1,0,0,0,1,40,22,0,2747.53,fintech,2,0
rupay_ru02,rupay,1,0,0,1,0,0,1,39,118,4,8405.41,ecommerce,0,0
mc_4812,mc,1,1,1,1,0,0,0,30,9,0,10346.96,saas,2,1
visa_13.7,visa,1,1,1,1,1,0,1,13,42,2,9627.3,saas,2,1
rupay_ru01,rupay,1,1,0,0,1,0,0,34,31,0,12263.85,healthcare,1,1
mc_4855,mc,0,1,1,1,1,0,1,7,16,4,810.57,retail,1,0
visa_12.1,visa,0,0,1,1,1,1,1,19,69,1,4115.8,saas,2,1
mc_4870,mc,0,0,1,1,1,0,0,25,84,8,3284.5,healthcare,2,0
visa_13.2,visa,1,1,1,0,0,1,0,29,22,0,7663.66,retail,0,0
visa_10.5,visa,1,1,1,1,1,0,0,18,104,1,1047.99,travel,2,1
visa_11.2,visa,0,1,0,1,1,1,0,20,47,3,7974.13,saas,2,1
mc_4808,mc,1,1,0,0,1,1,0,26,100,5,1945.52,retail,2,0
visa_12.1,visa,1,0,1,1,0,0,0,3,117,1,22818.0,fintech,2,1
mc_4863,mc,1,1,0,0,1,0,0,32,10,0,1295.63,healthcare,0,0
visa_13.8,visa,1,0,1,1,0,0,1,13,26,3,13026.73,healthcare,0,1
visa_13.5,visa,1,0,1,1,1,1,0,44,20,2,296.55,saas,2,1
visa_13.5,visa,0,0,1,0,0,0,1,35,1,2,45432.52,fintech,2,1
disc_AA,disc,1,1,1,1,1,1,1,22,89,0,295.4,fintech,2,1
rupay_1062,rupay,0,0,1,0,0,0,0,32,12,5,3357.84,travel,0,0
visa_13.1,visa,1,1,1,0,1,1,1,6,41,1,5266.29,ecommerce,2,1
visa_10.5,visa,1,0,0,1,1,0,1,42,61,0,7887.3,travel,1,1
mc_4837,mc,1,0,1,1,0,0,0,41,58,0,1868.31,fintech,1,1
visa_12.5,visa,1,0,1,0,0,1,1,24,2,0,16915.67,fintech,2,1
rupay_1065,rupay,1,1,1,1,0,0,1,39,12,1,9003.63,fintech,2,1
visa_12.1,visa,0,1,0,1,0,0,1,41,4,0,5255.28,travel,2,1
rupay_ru01,rupay,0,1,1,1,1,0,0,26,21,1,39499.91,saas,2,1
amex_F10,amex,0,0,1,0,0,1,1,14,118,5,2071.12,healthcare,2,1
rupay_ru01,rupay,1,1,1,1,0,0,0,38,49,0,2549.28,travel,2,1
disc_IC,disc,0,0,1,1,1,0,0,39,64,3,17862.02,retail,0,0
disc_DP,disc,0,0,1,1,1,0,1,12,4,1,9054.48,saas,2,1
visa_10.1,visa,0,0,0,0,0,1,0,2,49,3,1162.14,travel,2,1
disc_CD,disc,0,0,0,0,0,1,1,44,72,5,154.56,travel,2,1
mc_4808,mc,0,0,1,0,0,0,0,5,45,1,10915.51,travel,2,1
rupay_1062,rupay,1,1,1,1,1,0,0,33,48,0,7905.13,saas,2,1
mc_4855,mc,0,0,1,1,1,0,1,2,76,0,504.72,healthcare,1,0
amex_F10,amex,1,0,1,0,1,0,0,21,86,1,6097.21,ecommerce,0,0
mc_4841,mc,1,0,1,1,1,0,1,20,50,1,11927.7,travel,2,1
amex_F31,amex,1,0,1,0,0,0,0,18,98,1,3144.75,fintech,2,1
rupay_ru01,rupay,1,1,1,1,0,1,0,13,40,0,16920.12,fintech,2,1
mc_4855,mc,0,1,1,1,0,0,0,32,100,0,5479.34,fintech,1,1
mc_4834,mc,0,1,1,1,0,0,1,31,96,0,991.49,fintech,2,1
amex_C28,amex,1,1,1,1,0,0,0,27,48,2,11958.9,retail,0,0
mc_4870,mc,1,1,0,1,1,0,0,15,117,0,123.18,travel,2,1
rupay_1062,rupay,0,1,0,1,1,1,1,30,49,0,1759.29,saas,2,1
mc_4863,mc,0,0,1,1,1,0,1,3,118,0,1273.95,saas,0,0
amex_C18,amex,1,1,1,1,0,1,1,9,45,2,462.01,ecommerce,2,1
visa_13.8,visa,1,0,0,1,0,1,0,14,62,0,8091.12,saas,0,0
mc_4837,mc,1,0,1,1,0,0,0,41,20,0,27165.42,fintech,1,1
mc_4808,mc,1,0,1,1,0,0,0,39,2,3,7666.63,travel,2,1
rupay_1065,rupay,1,1,1,0,0,1,1,45,47,8,1863.38,healthcare,2,0
rupay_1085,rupay,1,1,1,0,0,0,1,42,88,0,14610.04,travel,0,0
mc_4837,mc,1,0,1,1,1,0,0,27,91,0,5538.54,retail,1,1
rupay_ru02,rupay,0,0,0,1,1,1,0,19,91,3,2838.36,saas,1,0
rupay_1062,rupay,0,1,0,0,1,0,0,7,36,1,7806.94,retail,2,1
visa_13.9,visa,1,1,0,0,0,0,0,26,29,2,1687.47,retail,2,1
mc_4863,mc,0,0,0,0,1,1,1,10,70,0,707.78,fintech,2,1
rupay_1065,rupay,0,0,1,1,1,0,1,18,23,1,1698.1,ecommerce,2,1
visa_13.3,visa,1,0,1,1,1,0,0,34,19,2,3343.17,fintech,2,1
amex_C28,amex,1,0,1,1,0,0,0,27,9,1,12656.98,fintech,0,0
mc_4841,mc,0,0,1,1,0,0,1,24,109,2,2078.99,ecommerce,1,0
visa_13.4,visa,1,0,1,0,0,0,0,12,20,0,2933.93,saas,2,1
amex_R13,amex,0,0,1,1,0,1,0,36,84,0,1356.67,retail,2,1
rupay_ru02,rupay,1,1,0,0,1,0,0,34,9,0,3685.76,saas,1,1
visa_11.3,visa,0,0,0,0,1,0,1,41,98,0,340.25,travel,2,1
visa_13.7,visa,0,0,1,1,0,0,0,40,28,0,5416.04,healthcare,2,1
rupay_1065,rupay,1,1,1,1,0,0,1,1,92,0,30578.13,ecommerce,2,0
visa_10.4,visa,1,1,1,1,1,0,0,1,92,0,3719.11,saas,1,1
visa_11.1,visa,1,0,1,1,1,0,0,3,63,0,3467.32,fintech,2,1
visa_10.2,visa,1,0,1,0,1,1,1,15,97,1,2194.17,saas,2,1
mc_4870,mc,1,0,1,0,0,0,1,16,49,1,890.12,healthcare,2,1
amex_P05,amex,0,0,0,1,1,1,0,42,36,2,2830.96,saas,2,0
disc_DP,disc,1,0,0,1,1,1,0,11,114,0,18975.67,fintech,2,0
rupay_1065,rupay,0,1,1,0,0,0,1,39,39,1,642.6,saas,2,1
mc_4841,mc,1,0,0,1,0,0,0,25,119,3,29193.92,retail,0,0
visa_11.2,visa,0,0,0,1,1,1,1,3,13,0,8271.07,travel,2,1
visa_13.1,visa,1,1,1,1,0,0,0,24,9,2,6271.24,fintech,1,1
rupay_1065,rupay,1,0,0,1,0,0,1,21,120,4,5316.9,retail,2,0
rupay_1085,rupay,1,1,1,1,1,0,1,39,104,1,14832.0,travel,2,0
mc_4870,mc,0,0,1,1,1,0,1,12,33,1,1486.9,fintech,2,1
visa_10.3,visa,1,1,1,0,0,0,1,20,22,0,6832.44,healthcare,0,1
mc_4850,mc,1,0,1,1,0,1,0,39,40,1,8138.34,fintech,2,1
visa_13.7,visa,1,1,0,0,1,0,0,3,68,8,11354.77,fintech,2,0
rupay_ru02,rupay,1,1,1,1,0,0,0,12,2,3,187.1,fintech,1,0
visa_13.9,visa,1,0,0,0,1,0,0,22,28,1,394.88,healthcare,2,1
rupay_1065,rupay,0,1,0,1,1,1,0,30,92,0,12032.46,healthcare,2,1
mc_4812,mc,0,1,1,0,1,0,0,40,20,0,2575.1,ecommerce,2,1
rupay_ru01,rupay,1,0,1,1,0,0,0,16,30,8,3600.72,saas,1,0
visa_13.2,visa,1,0,1,0,0,0,0,36,16,0,8343.56,travel,0,0
mc_4871,mc,1,1,1,1,1,0,0,11,51,2,8988.36,travel,2,1
visa_10.1,visa,1,0,0,1,0,0,0,28,90,0,4696.37,healthcare,2,1
amex_P05,amex,0,1,1,0,1,1,1,22,58,0,10426.76,fintech,2,1
visa_13.4,visa,1,1,1,1,0,0,0,15,104,1,11272.95,ecommerce,2,0
visa_10.1,visa,1,1,1,1,0,0,1,42,52,0,10984.52,ecommerce,2,1
mc_4808,mc,0,1,1,0,1,1,0,44,41,0,3910.39,fintech,2,1
rupay_1062,rupay,0,0,1,1,0,0,1,4,24,1,6514.09,saas,0,0
mc_4870,mc,1,1,1,1,1,1,1,30,14,1,5183.91,ecommerce,2,1
visa_11.2,visa,1,0,1,1,1,0,1,7,120,0,10618.32,fintech,2,1
visa_11.3,visa,0,1,1,0,0,1,0,12,91,0,21390.85,saas,2,1
mc_4837,mc,1,0,0,0,0,0,0,13,80,0,5175.45,travel,0,1
amex_C04,amex,0,0,0,0,0,1,1,18,117,2,14391.65,travel,0,0
amex_A02,amex,1,0,0,1,1,1,1,27,35,0,1428.94,fintech,2,1
visa_10.1,visa,0,1,1,1,1,0,0,5,12,2,5018.59,retail,2,1
amex_R13,amex,1,1,1,0,0,1,0,1,36,0,23436.16,fintech,2,1
rupay_1062,rupay,1,1,1,0,0,0,0,3,61,1,8796.79,saas,1,1
mc_4837,mc,0,1,0,1,1,0,0,41,106,0,6757.76,retail,1,1
rupay_1062,rupay,0,0,1,1,1,0,1,15,33,0,3492.11,ecommerce,1,1
rupay_1065,rupay,1,1,1,1,0,0,1,21,45,1,3883.61,saas,2,1
rupay_ru01,rupay,0,0,1,0,0,1,1,26,34,0,11201.27,healthcare,1,1
visa_11.2,visa,1,1,0,1,1,0,0,37,58,0,18902.81,travel,2,1
disc_UD,disc,1,1,0,1,0,0,1,3,63,1,5804.46,healthcare,1,1
visa_11.2,visa,1,0,0,0,0,0,0,23,75,0,4098.75,healthcare,2,1
visa_10.5,visa,1,1,1,1,1,0,1,45,13,2,2105.61,healthcare,2,1
mc_4850,mc,1,1,1,0,0,0,0,17,51,0,2752.91,ecommerce,2,1
visa_13.7,visa,1,1,1,1,0,0,1,39,72,1,30000.54,fintech,2,1
amex_F29,amex,1,1,0,1,1,1,1,24,8,1,3879.06,ecommerce,1,1
amex_P05,amex,1,1,0,1,0,0,0,36,1,0,454.78,saas,0,0
rupay_ru02,rupay,1,1,1,1,0,0,1,17,116,0,125.72,saas,1,1
visa_11.1,visa,0,1,1,1,0,0,0,39,63,2,8776.82,ecommerce,2,0
mc_4808,mc,1,0,0,1,0,0,0,19,56,0,13312.27,saas,2,1
mc_4853,mc,1,0,0,1,0,0,0,6,72,0,4493.77,saas,0,0
rupay_ru01,rupay,1,1,1,0,1,1,1,44,76,0,6299.5,healthcare,1,1
visa_13.2,visa,1,1,1,1,1,0,0,8,53,0,4571.08,ecommerce,1,1
disc_RG,disc,1,0,0,1,0,0,0,41,72,0,3095.78,travel,0,0
mc_4850,mc,1,0,1,0,0,0,1,3,63,0,6658.33,saas,2,1
rupay_1085,rupay,1,1,1,1,0,1,1,28,97,0,882.53,fintech,0,0
visa_10.2,visa,0,1,1,1,0,0,1,38,91,0,4929.34,saas,2,1
rupay_1062,rupay,1,1,1,1,0,0,0,43,82,0,10167.2,travel,1,1
mc_4863,mc,1,1,1,0,1,0,1,16,110,0,2530.07,healthcare,0,1
mc_4863,mc,1,1,1,0,0,0,1,38,77,0,10969.23,saas,0,1
mc_4853,mc,1,0,1,0,0,0,0,37,91,4,4237.17,healthcare,0,0
rupay_1085,rupay,1,1,0,1,0,1,1,23,25,0,5724.34,travel,0,1
rupay_ru02,rupay,0,0,1,1,0,1,1,37,70,4,3546.21,fintech,1,0
rupay_1085,rupay,1,1,1,1,1,0,1,1,60,0,4894.34,fintech,2,0
visa_10.2,visa,1,1,1,1,0,0,0,40,92,8,2509.85,healthcare,2,1
visa_13.8,visa,1,0,0,0,1,1,1,45,21,8,3131.65,saas,2,0
rupay_ru01,rupay,1,1,1,1,0,1,1,13,53,3,903.52,retail,2,1
rupay_1065,rupay,1,1,0,1,1,0,0,40,62,3,574.04,healthcare,2,0
